case_id,A,D,F,Fa,regime_comb,C,Fd,S
33182,5.3,8.5,7.0,0.2,FaCADF,0.8999999999999999,0.0,0.0
33183,1.7000000000000002,0.8999999999999999,13.3,0.0,ADF,0.0,0.0,0.0
33184,0.30000000000000004,6.5,3.3,0.0,CADFSFd,1.4000000000000001,4.1,0.3
33185,0.1,8.0,5.5,0.0,CADFSFd,0.3,3.3,0.7
33186,0.4,0.8,8.9,0.0,CADFFd,6.5,5.3,0.0
33187,0.0,2.0,9.0,0.6000000000000001,FaCDFFd,4.6,5.7,0.0
33188,1.0999999999999999,1.3,6.9,5.0,FaCADFS,1.5,0.0,0.1
33189,2.1,4.0,4.1,3.6,FaCADFFd,7.6000000000000005,0.5,0.0
33190,6.9,0.9,12.1,0.0,ADF,0.0,0.0,0.0
33191,2.9,4.3,8.7,0.0,ADF,0.0,0.0,0.0
33192,1.2,0.0,4.0,9.1,FaCAF,1.5999999999999999,0.0,0.0
33193,6.0,0.0,10.8,7.1,FaAF,0.0,0.0,0.0
33194,3.9,0.0,12.6,1.4,FaAF,0.0,0.0,0.0
33195,1.0,1.1,16.8,0.0,ADF,0.0,0.0,0.0
33196,0.0,0.0,10.5,0.0,CF,7.4,0.0,0.0
33197,0.0,0.0,9.2,0.9,FaCF,7.8,0.0,0.0
33198,0.0,1.4,6.9,0.5,FaCDFSFd,5.7,6.8,0.6000000000000001
33199,4.9,6.7,5.6000000000000005,1.0,FaCADFFd,0.9,2.8,0.0
33200,0.0,0.0,14.8,7.4,FaCF,1.7,0.0,0.0
33201,0.0,0.0,16.3,5.1,FaCFS,1.0,0.0,1.5
33202,0.0,0.0,13.6,7.5,FaCFSFd,0.8,0.1,1.9
33203,3.2,1.9000000000000001,6.4,0.0,CADFS,8.700000000000001,0.0,3.7
33204,5.5,0.0,14.9,1.1,FaCAFS,1.0,0.0,1.4
33205,0.0,0.6,11.9,4.8,FaCDFSFd,5.1000000000000005,0.4,1.1
33206,0.0,0.0,12.3,7.7,FaCFS,2.6,0.0,1.3
33207,0.0,0.0,12.6,4.8,FaCFS,6.2,0.0,0.3
33208,3.9,0.0,7.8,3.6,FaCAFS,8.5,0.0,0.1
33209,2.9,0.0,30.5,9.0,FaCAF,1.7,0.0,0.0
33210,3.5,0.0,13.4,1.0,FaAF,0.0,0.0,0.0
33211,2.9,0.0,11.3,0.6,FaCAF,0.3,0.0,0.0
33212,4.0,0.8,13.1,0.0,ADF,0.0,0.0,0.0
33213,1.8,0.0,13.2,2.1,FaAF,0.0,0.0,0.0
33214,0.8,0.0,3.6,1.4,FaCAFFd,8.3,1.8,0.0
33215,6.7,0.0,6.6,2.8,FaCAF,3.8,0.0,0.0
33216,15.1,0.4,5.4,1.0,FaADF,0.0,0.0,0.0
33217,5.8,3.7,8.4,0.0,ADF,0.0,0.0,0.0
33218,6.5,0.0,8.4,0.0,CAFFd,0.3,0.5,0.0
33219,9.7,0.0,6.0,0.0,AF,0.0,0.0,0.0
33220,3.8,5.3,6.8,0.0,ADF,0.0,0.0,0.0
33221,2.0,1.2,16.7,0.0,ADF,0.0,0.0,0.0
33222,0.9,0.7,7.1,0.8,FaCADFFd,6.1,0.30000000000000004,0.0
33223,4.3,3.1,10.5,0.0,ADF,0.0,0.0,0.0
33224,2.0,3.0,16.9,0.0,ADF,0.0,0.0,0.0
33225,5.7,6.1,12.1,0.0,ADF,0.0,0.0,0.0
33226,2.3,2.8,7.699999999999999,3.1,FaCADFFd,2.0,2.0,0.0
33227,1.3,4.5,12.6,0.0,CADFFd,2.4,3.1,0.0
33228,5.5,0.0,4.6,0.0,CAFFd,3.3,2.5,0.0
33229,6.5,1.1,1.5,2.3,FaCADFFd,3.2,1.3,0.0
33230,0.0,5.2,4.2,0.1,FaCDFFd,0.8,4.6,0.0
33231,6.5,0.0,6.199999999999999,4.0,FaCAF,5.2,0.0,0.0
33232,2.5,0.2,10.9,6.6,FaCADF,1.7000000000000002,0.0,0.0
33233,0.0,0.0,9.700000000000001,9.5,FaCF,2.7,0.0,0.0
33234,2.5,0.0,3.3,8.9,FaCAFS,5.9,0.0,1.3
33235,4.1,0.0,10.2,5.9,FaCAF,1.7,0.0,0.0
33236,0.8,1.0,9.1,0.0,CADF,5.0,0.0,0.0
33237,1.6,0.0,16.3,0.0,AF,0.0,0.0,0.0
33238,0.0,0.0,15.9,0.0,F,0.0,0.0,0.0
33239,0.2,2.2,21.5,0.0,ADF,0.0,0.0,0.0
33240,4.3,4.9,13.5,0.0,CADF,1.2,0.0,0.0
33241,0.5,8.7,2.6,3.4,FaCADFSFd,4.9,0.5,1.3
33242,0.9,3.7,13.8,1.3,FaADFS,0.0,0.0,0.2
33243,0.30000000000000004,0.0,10.3,0.0,CAF,4.2,0.0,0.0
33244,0.8,0.5,18.6,0.0,ADF,0.0,0.0,0.0
33245,2.0999999999999996,0.6000000000000001,12.9,0.0,CADF,0.3,0.0,0.0
33246,0.1,0.2,11.700000000000001,0.0,CADF,9.9,0.0,0.0
33247,0.9,0.6,11.8,1.9,FaCADFFd,5.2,3.5,0.0
33248,8.5,0.0,7.4,0.0,AF,0.0,0.0,0.0
33249,6.8,0.0,15.1,0.0,AF,0.0,0.0,0.0
33250,1.3,0.2,8.7,0.0,CADF,11.700000000000001,0.0,0.0
33251,2.0,2.2,19.7,0.0,ADF,0.0,0.0,0.0
33252,2.8,0.4,14.7,0.0,ADF,0.0,0.0,0.0
33253,0.0,0.1,12.3,5.5,FaCDFFd,3.3,0.7,0.0
33254,0.0,6.9,4.2,0.0,CDFS,9.8,0.0,1.0
33255,10.6,0.1,11.1,2.0,FaADFS,0.0,0.0,0.1
33256,5.6,0.0,12.1,6.2,FaAF,0.0,0.0,0.0
33257,3.1,2.2,11.399999999999999,0.30000000000000004,FaCADFFd,0.30000000000000004,0.6000000000000001,0.0
33258,0.8,0.30000000000000004,9.7,0.6,FaCADFFd,10.2,0.3,0.0
33259,0.3,7.6,4.9,0.0,CADFSFd,1.3,6.9,2.9000000000000004
33260,0.5,5.8,4.7,0.1,FaCADFSFd,3.5,3.7,5.6
33261,0.1,7.3,4.6,0.0,CADFSFd,5.3,3.0,1.6
33262,1.8,2.7,3.7,10.7,FaCADFS,0.7,0.0,0.3
33263,0.0,0.0,9.4,7.2,FaCFSFd,3.7,0.1,1.5
33264,0.1,0.0,6.1000000000000005,7.5,FaCAF,8.200000000000001,0.0,0.0
33265,0.0,0.0,11.9,6.5,FaCF,3.5,0.0,0.0
33266,0.6,0.1,15.2,0.0,ADF,0.0,0.0,0.0
33267,0.7,3.4,13.799999999999999,0.0,ADF,0.0,0.0,0.0
33268,4.5,4.1,13.3,0.0,ADF,0.0,0.0,0.0
33269,4.8,1.8,5.4,0.0,CADFFd,8.1,1.8,0.0
33270,1.0,0.4,14.5,0.0,ADF,0.0,0.0,0.0
33271,0.0,4.6,0.3,2.7,FaCDFS,6.699999999999999,0.0,1.6
33272,0.0,8.0,1.3,8.4,FaCDFFd,1.3,0.9,0.0
33273,1.6,0.0,12.8,0.2,FaCAFFd,5.0,2.3,0.0
33274,0.6,0.1,11.2,0.6000000000000001,FaCADF,5.4,0.0,0.0
33275,5.6000000000000005,0.0,16.3,0.0,AF,0.0,0.0,0.0
33276,2.2,0.0,19.7,0.0,AF,0.0,0.0,0.0
33277,0.8,0.0,12.3,2.6,FaCAFFd,6.0,0.2,0.0
33278,0.1,0.0,10.4,0.0,CAF,11.4,0.0,0.0
33279,0.2,1.2000000000000002,16.5,0.0,ADF,0.0,0.0,0.0
33280,0.9,0.4,13.2,0.0,CADF,1.4,0.0,0.0
33281,4.8,0.0,4.9,3.6,FaCAFS,7.9,0.0,0.7
33282,0.0,0.0,10.4,8.5,FaCF,5.0,0.0,0.0
33283,0.0,0.0,9.9,9.4,FaCF,4.6,0.0,0.0
33284,0.8,0.0,10.5,0.6000000000000001,FaCAF,10.0,0.0,0.0
33285,1.7000000000000002,0.0,14.700000000000001,0.2,FaCAFFd,5.1,0.2,0.0
33286,1.5,0.0,14.4,0.0,AF,0.0,0.0,0.0
33287,0.0,9.0,6.1,0.0,CDFFd,5.4,3.4,0.0
33288,0.0,0.0,7.0,3.5,FaCF,7.4,0.0,0.0
33289,0.0,0.0,9.5,4.8,FaCFS,5.7,0.0,1.9
33290,0.6,1.6,6.3,5.800000000000001,FaCADFFd,3.3,0.3,0.0
33291,2.4,1.0,11.9,0.0,CADF,6.6,0.0,0.0
33292,0.0,9.0,3.5,1.0,FaCDFFd,1.1,3.3,0.0
33293,0.0,8.3,2.4,3.5,FaCDFS,2.1,0.0,1.6
33294,6.8,0.0,6.3,2.6,FaCAFS,25.9,0.0,2.5
33295,10.6,0.0,4.8,0.5,FaAF,0.0,0.0,0.0
33296,6.8,0.6,0.9,3.6,FaCADFFd,3.7,0.3,0.0
33297,5.4,5.1,13.4,0.0,ADF,0.0,0.0,0.0
33298,1.9000000000000001,2.5,15.5,0.0,ADF,0.0,0.0,0.0
33299,0.8,2.2,12.9,0.0,ADF,0.0,0.0,0.0
33300,0.0,0.5,7.3,0.0,CDFFd,8.0,0.1,0.0
33301,1.9,5.8,8.2,0.0,ADF,0.0,0.0,0.0
33302,0.0,5.4,6.9,0.0,CDFFd,4.9,6.7,0.0
33303,0.0,2.5,9.200000000000001,0.0,CDFSFd,1.3,6.9,2.0
33304,0.1,12.9,4.8,0.0,ADF,0.0,0.0,0.0
33305,0.0,0.9,11.0,0.0,CDFSFd,2.6,8.7,0.7
33306,4.0,0.0,7.4,4.1,FaCAF,0.4,0.0,0.0
33307,4.8,0.3,15.4,1.2999999999999998,FaCADF,0.1,0.0,0.0
33308,4.1,2.5,8.700000000000001,3.0,FaCADFFd,2.1,1.5,0.0
33309,2.7,0.1,14.0,0.0,CADF,7.1000000000000005,0.0,0.0
33310,2.1,1.1,9.6,1.9000000000000001,FaCADFFd,6.9,0.3,0.0
33311,0.0,4.5,9.6,2.4,FaCDF,3.4,0.0,0.0
33312,3.5,1.5,2.0,5.3,FaCADFFd,3.4,0.2,0.0
33313,4.8,9.0,10.1,0.0,ADF,0.0,0.0,0.0
33314,6.6,6.7,8.6,0.0,ADF,0.0,0.0,0.0
33315,1.9000000000000001,0.0,6.8,0.0,CAF,7.2,0.0,0.0
33316,5.3,4.2,12.4,0.0,ADF,0.0,0.0,0.0
33317,0.0,0.2,10.4,0.2,FaCDF,11.1,0.0,0.0
33318,0.30000000000000004,0.6,13.3,0.4,FaCADF,1.3,0.0,0.0
33319,1.9,1.9000000000000001,18.1,0.0,ADF,0.0,0.0,0.0
33320,1.2,0.0,14.7,0.0,AF,0.0,0.0,0.0
33321,0.3,0.5,21.2,0.0,CADF,0.4,0.0,0.0
33322,0.5,0.0,19.4,0.0,AF,0.0,0.0,0.0
33323,0.2,6.5,6.1,0.0,CADFFd,0.8,8.3,0.0
33324,6.8,0.9,6.0,2.2,FaADF,0.0,0.0,0.0
33325,5.0,1.0,7.0,5.0,FaCADFFd,1.6,0.3,0.0
33326,3.7,0.4,9.200000000000001,5.6,FaCADFSFd,0.4,0.1,0.5
33327,0.0,0.0,13.1,2.6,FaCFS,5.9,0.0,0.3
33328,2.8,0.8,4.5,2.2,FaCADF,5.6,0.0,0.0
33329,5.1000000000000005,0.0,4.6,3.7,FaCAFS,8.7,0.0,1.8
33330,1.5,0.0,4.0,3.9,FaCAFS,5.4,0.0,1.1
33331,3.3,3.8000000000000003,2.0,0.2,FaCADFS,9.3,0.0,1.3
33332,0.0,0.1,10.1,4.4,FaCDFFd,5.2,0.1,0.0
33333,4.0,2.1,7.9,1.0,FaCADFSFd,4.1,0.7,2.1
33334,0.0,0.0,6.3,10.6,FaCFS,4.5,0.0,0.5
33335,0.7,0.1,14.1,0.0,CADFFd,5.6,1.4,0.0
33336,0.0,0.0,14.799999999999999,0.5,FaCFFd,6.4,0.2,0.0
33337,5.7,1.0,11.2,0.0,ADF,0.0,0.0,0.0
33338,0.0,5.9,4.6,0.0,DFSFd,0.0,5.0,0.4
33339,3.6,6.8,1.1,5.6,FaCADFFd,4.2,0.6000000000000001,0.0
33340,0.0,0.0,7.2,10.2,FaCFFd,3.2,1.3,0.0
33341,0.8,0.6,9.0,2.4,FaCADFFd,1.7000000000000002,1.4,0.0
33342,0.6,0.30000000000000004,15.0,0.0,ADF,0.0,0.0,0.0
33343,0.1,1.4,16.4,0.0,ADF,0.0,0.0,0.0
33344,0.0,3.3,8.0,0.0,CDFSFd,3.3,8.1,1.2
33345,1.3,0.0,2.1,3.2,FaCAFS,15.1,0.0,2.2
33346,2.1,1.4,4.2,2.6,FaCADFSFd,12.4,0.1,1.1
33347,1.2,0.1,6.1,4.5,FaCADFS,9.4,0.0,2.6
33348,0.9,0.0,10.0,4.4,FaCAFS,5.1,0.0,3.5
33349,3.3,2.0,6.5,0.0,CADF,6.1,0.0,0.0
33350,6.7,0.0,13.5,1.7,FaAF,0.0,0.0,0.0
33351,4.5,0.0,9.5,2.2,FaCAFFd,5.2,0.5,0.0
33352,2.4,1.0,20.5,0.0,ADF,0.0,0.0,0.0
33353,1.3,1.1,13.5,0.0,ADF,0.0,0.0,0.0
33354,2.8,2.4,10.7,0.0,ADF,0.0,0.0,0.0
33355,5.7,3.0,13.2,0.0,ADF,0.0,0.0,0.0
33356,0.0,0.0,15.9,0.0,F,0.0,0.0,0.0
33357,0.4,0.7,11.1,0.0,CADF,9.7,0.0,0.0
33358,0.1,0.0,19.700000000000003,0.0,AF,0.0,0.0,0.0
33359,0.30000000000000004,0.4,19.1,0.0,ADF,0.0,0.0,0.0
33360,0.4,0.8,22.7,0.0,ADF,0.0,0.0,0.0
33361,4.4,1.6,8.3,1.6,FaCADFFd,7.8,0.2,0.0
33362,0.0,1.3,17.0,9.4,FaCDFSFd,13.7,0.6000000000000001,2.1
33363,0.0,0.8999999999999999,12.6,0.0,CDFSFd,3.9,5.5,1.0
33364,0.0,6.5,9.7,0.0,CDFS,0.6000000000000001,0.0,1.1
33365,12.4,0.0,4.3,1.1,FaAF,0.0,0.0,0.0
33366,6.1,0.1,8.9,5.9,FaCADF,2.9,0.0,0.0
33367,5.8,0.5,10.4,6.8,FaCADFFd,0.2,0.2,0.0
33368,1.7,2.3,12.4,0.7,FaCADF,0.8,0.0,0.0
33369,0.0,8.2,6.0,2.9,FaCDFSFd,0.4,1.6,0.8
33370,0.4,2.9,8.200000000000001,0.0,CADFSFd,0.3,7.7,0.4
33371,0.8,7.5,8.0,2.7,FaCADFFd,4.1,0.8,0.0
33372,0.0,3.8,3.9,1.7000000000000002,FaCDFFd,0.4,6.1,0.0
33373,2.8,1.4000000000000001,8.6,3.2,FaCADFFd,3.8000000000000003,0.1,0.0
33374,8.2,1.1,9.1,1.5,FaADF,0.0,0.0,0.0
33375,0.1,1.4,11.9,0.0,CADF,1.0,0.0,0.0
33376,4.6,0.0,9.4,4.0,FaCAF,4.9,0.0,0.0
33377,1.6,1.6,8.7,0.7,FaCADF,3.3,0.0,0.0
33378,0.4,1.7999999999999998,11.5,0.8,FaCADFFd,1.2,2.2,0.0
33379,0.0,8.6,5.6,0.0,CDF,3.7,0.0,0.0
33380,1.1,4.4,5.6,1.6,FaCADFSFd,2.2,0.3,0.7
33381,4.2,0.1,4.7,5.9,FaCADFFd,2.4000000000000004,2.6,0.0
33382,3.6,2.3,5.6,4.8,FaCADF,3.6,0.0,0.0
33383,2.2,3.1,6.0,1.5,FaCADFSFd,7.1,2.6,0.3
33384,0.0,3.3,9.9,0.0,CDF,4.7,0.0,0.0
33385,2.0,1.4000000000000001,4.4,5.8,FaCADFFd,1.7000000000000002,0.6000000000000001,0.0
33386,0.0,3.3,8.8,7.7,FaCDF,2.1,0.0,0.0
33387,3.5,3.4,7.8,7.2,FaADF,0.0,0.0,0.0
33388,1.9000000000000001,1.4,8.1,7.300000000000001,FaCADFS,0.6000000000000001,0.0,2.5999999999999996
33389,3.0,1.4,13.5,0.0,ADF,0.0,0.0,0.0
33390,0.0,6.7,6.8,0.0,DFFd,0.0,4.4,0.0
33391,1.0,0.4,6.6,3.1,FaCADF,3.6999999999999997,0.0,0.0
33392,3.4,0.0,6.0,4.6,FaCAFS,1.9,0.0,0.8999999999999999
33393,3.4,0.1,7.4,3.2,FaCADF,4.7,0.0,0.0
33394,0.4,2.8,8.2,3.9,FaCADFFd,3.1999999999999997,0.30000000000000004,0.0
33395,2.6,0.0,7.3,7.6000000000000005,FaCAF,1.3,0.0,0.0
33396,7.8,0.0,5.9,6.3,FaCAF,2.8,0.0,0.0
33397,3.2,0.0,6.6,12.0,FaCAF,1.0,0.0,0.0
33398,2.9,0.5,5.9,7.9,FaCADF,0.7,0.0,0.0
33399,0.0,3.1999999999999997,8.1,2.4,FaCDFFd,2.0,0.2,0.0
33400,0.1,0.1,5.9,0.0,CADF,11.8,0.0,0.0
33401,0.2,1.9000000000000001,13.8,0.0,CADF,2.0,0.0,0.0
33402,6.8,1.7,11.4,0.0,ADF,0.0,0.0,0.0
33403,0.2,0.5,17.2,0.0,ADF,0.0,0.0,0.0
33404,0.8,1.0,14.1,0.0,ADF,0.0,0.0,0.0
33405,0.0,0.1,13.700000000000001,0.9,FaCDFFd,6.8,0.4,0.0
33406,2.2,1.1,18.6,0.0,ADF,0.0,0.0,0.0
33407,0.0,7.4,6.5,0.0,CDFFd,2.0,2.0,0.0
33408,0.0,3.8,6.2,1.8,FaCDF,6.1,0.0,0.0
33409,8.0,3.0,4.9,0.0,ADF,0.0,0.0,0.0
33410,0.1,4.5,10.3,0.0,CADFSFd,2.0,6.2,0.8
33411,0.1,2.0,6.3,0.0,CADFSFd,0.6000000000000001,8.3,0.6
33412,0.0,0.0,6.2,4.3,FaCFS,10.9,0.0,2.5
33413,1.2,0.0,4.3,2.9,FaCAFS,11.299999999999999,0.0,4.2
33414,8.700000000000001,0.0,9.2,0.0,AF,0.0,0.0,0.0
33415,6.3,0.0,3.4,1.6,FaCAF,6.6000000000000005,0.0,0.0
33416,1.4,0.2,6.9,1.6,FaCADFFd,3.8,2.0,0.0
33417,10.2,0.1,11.6,0.0,ADF,0.0,0.0,0.0
33418,6.6,0.0,13.6,0.3,FaCAF,1.4,0.0,0.0
33419,7.1,0.0,14.8,0.0,AF,0.0,0.0,0.0
33420,3.9,6.4,5.6,0.0,ADF,0.0,0.0,0.0
33421,3.5,4.0,0.0,2.1,FaCADFd,2.6,3.7,0.0
33422,7.8,3.6,12.5,0.0,ADF,0.0,0.0,0.0
33423,1.3,1.7,18.9,0.0,ADF,0.0,0.0,0.0
33424,2.5,7.4,6.3999999999999995,2.4,FaCADFFd,1.7,1.5,0.0
33425,0.6,0.0,7.7,3.8,FaCAFS,2.6,0.0,1.2
33426,5.6,4.4,4.5,0.4,FaCADF,1.0,0.0,0.0
33427,5.2,5.8,4.9,0.0,ADF,0.0,0.0,0.0
33428,0.0,9.4,3.2,7.2,FaCDFFd,1.8,0.3,0.0
33429,5.3,2.9,3.8,5.6000000000000005,FaCADF,4.3,0.0,0.0
33430,2.9,0.0,9.200000000000001,0.0,CAF,5.8,0.0,0.0
33431,1.0,0.2,8.3,1.7,FaCADFFd,5.0,0.7,0.0
33432,0.0,6.3,4.3,0.0,CDFFd,0.7,4.6,0.0
33433,1.6,4.0,1.2,5.2,FaCADF,3.9,0.0,0.0
33434,0.6,2.7,4.1,9.4,FaCADFSFd,0.6,0.1,0.4
33435,9.9,0.0,1.7,4.6,FaCAFS,2.3,0.0,3.4
33436,0.2,3.5,7.5,0.0,CADFSFd,4.4,1.7000000000000002,0.6000000000000001
33437,0.0,1.8,8.5,0.0,CDFSFd,2.7,5.4,1.5
33438,4.6,1.3,5.9,6.6,FaCADFS,2.2,0.0,1.3
33439,4.1,0.0,8.7,7.0,FaCAFS,1.5,0.0,0.6
33440,2.5,2.4000000000000004,8.2,6.0,FaCADFFd,2.4,0.4,0.0
33441,6.2,0.0,7.5,6.8,FaCAF,1.4,0.0,0.0
33442,5.5,0.0,6.2,9.1,FaCAF,1.1,0.0,0.0
33443,0.1,0.0,17.8,0.0,AF,0.0,0.0,0.0
33444,0.5,0.0,11.1,0.5,FaCAF,5.8,0.0,0.0
33445,0.9,1.0,16.0,0.0,CADFFd,1.8,0.2,0.0
33446,2.1,0.0,9.8,0.0,CAFFd,7.9,0.1,0.0
33447,5.5,4.7,5.7,0.0,ADF,0.0,0.0,0.0
33448,3.3,1.4000000000000001,4.8,5.9,FaADF,0.0,0.0,0.0
33449,2.8,3.5,13.6,0.0,ADF,0.0,0.0,0.0
33450,2.7,1.5,8.7,0.8,FaCADFFd,2.4000000000000004,3.8,0.0
33451,0.0,1.5,19.900000000000002,0.0,CDF,0.5,0.0,0.0
33452,0.0,7.3,8.9,0.0,CDFSFd,1.5,3.9000000000000004,0.3
33453,2.7,0.0,7.4,0.1,FaCAF,10.6,0.0,0.0
33454,0.4,0.30000000000000004,9.8,0.1,FaCADF,5.3,0.0,0.0
33455,0.2,0.1,19.3,0.0,CADF,0.3,0.0,0.0
33456,9.9,1.6,4.4,0.0,ADF,0.0,0.0,0.0
33457,0.4,4.0,11.5,0.0,ADF,0.0,0.0,0.0
33458,0.0,4.6,8.299999999999999,0.2,FaCDFSFd,3.8,3.5,1.5
33459,1.2,1.7000000000000002,19.0,0.0,ADF,0.0,0.0,0.0
33460,0.3,0.4,19.2,0.0,ADF,0.0,0.0,0.0
33461,0.5,0.0,17.4,0.0,AF,0.0,0.0,0.0
33462,5.8,2.3,10.8,0.7,FaCADF,0.3,0.0,0.0
33463,7.9,4.9,7.1,0.0,ADF,0.0,0.0,0.0
33464,4.4,4.0,5.2,3.4,FaCADF,4.9,0.0,0.0
33465,0.0,6.1,5.9,0.0,CDFFd,3.4,2.5,0.0
33466,0.0,0.7000000000000001,7.2,0.0,CDFFd,1.3,6.7,0.0
33467,0.2,0.2,13.4,5.5,FaCADFSFd,0.7,0.6,1.3
33468,0.7999999999999999,0.0,8.9,6.5,FaCAFS,4.8,0.0,0.9
33469,6.2,0.0,13.6,0.0,CAFS,1.5,0.0,0.6
33470,0.0,5.2,1.4,4.8,FaCDFSFd,1.3,1.9,1.3
33471,0.0,8.1,1.2,5.1,FaCDFFd,2.5,1.0,0.0
33472,0.8999999999999999,0.5,4.7,4.9,FaCADFS,10.5,0.0,0.4
33473,3.2,3.0,5.6,6.6,FaCADFS,3.1,0.0,2.2
33474,1.7,1.2000000000000002,15.0,0.0,ADF,0.0,0.0,0.0
33475,0.0,0.4,11.2,0.0,CDFFd,4.1000000000000005,0.2,0.0
33476,0.7,0.30000000000000004,14.6,0.0,CADF,0.3,0.0,0.0
33477,0.2,0.0,19.7,0.0,AF,0.0,0.0,0.0
33478,2.3000000000000003,1.8,15.8,0.0,ADF,0.0,0.0,0.0
33479,2.5,1.0,7.5,1.0,FaCADFFd,2.3,3.5999999999999996,0.0
33480,7.0,4.7,10.2,0.0,ADF,0.0,0.0,0.0
33481,1.4,7.7,3.7,2.0,FaCADFFd,2.4,2.7,0.0
33482,2.4,10.7,7.9,0.9,FaADF,0.0,0.0,0.0
33483,5.5,3.5,10.7,0.0,ADFS,0.0,0.0,0.2
33484,3.9,0.0,17.5,0.0,CAF,0.5,0.0,0.0
33485,3.0,2.3,16.6,0.0,ADF,0.0,0.0,0.0
33486,0.0,2.9,6.3,0.6,FaCDFSFd,5.4,6.4,0.3
33487,3.8,0.30000000000000004,7.2,4.5,FaCADFFd,1.5,0.6000000000000001,0.0
33488,4.4,2.1,3.1,7.3,FaADFSFd,0.0,0.6,0.4
33489,1.5,3.3000000000000003,9.8,7.4,FaCADFFd,1.3,0.6,0.0
33490,4.0,4.5,8.2,6.2,FaCADF,1.0,0.0,0.0
33491,5.6,2.5,7.2,5.6,FaCADF,3.0,0.0,0.0
33492,0.2,3.5,11.3,5.4,FaCADFFd,2.9,0.6,0.0
33493,0.0,0.0,9.799999999999999,3.0,FaCFS,3.7,0.0,3.4
33494,4.1,0.0,2.8000000000000003,2.4,FaCAFS,11.3,0.0,1.3
33495,5.4,0.0,5.3,0.6,FaCAFFd,4.0,0.6000000000000001,0.0
33496,0.8,0.3,11.9,0.0,CADF,6.9,0.0,0.0
33497,5.1,0.0,6.4,1.4,FaCAFFd,4.8,0.2,0.0
33498,0.0,4.4,6.6000000000000005,0.0,CDFFd,4.6,0.3,0.0
33499,0.5,6.1,6.3,0.5,FaCADFFd,8.3,1.1,0.0
33500,0.7000000000000001,5.0,10.8,0.0,CADFFd,4.5,1.8,0.0
33501,1.7,1.1,8.3,0.8,FaCADFFd,5.1,0.9,0.0
33502,2.3,0.9,4.2,0.9,FaCADFSFd,6.8,0.7,0.1
33503,3.1,3.1,5.0,0.8,FaCADFFd,1.3,2.6,0.0
33504,0.0,0.0,10.8,5.1,FaCF,6.0,0.0,0.0
33505,0.1,0.0,5.6,4.1,FaCAFFd,12.0,0.1,0.0
33506,0.0,6.2,2.6,1.5,FaCDFFd,3.5,2.1,0.0
33507,0.0,0.0,11.6,3.8,FaCFS,6.8,0.0,1.7000000000000002
33508,9.7,0.1,6.1000000000000005,0.0,ADF,0.0,0.0,0.0
33509,7.8,0.0,2.7,0.0,CAF,9.4,0.0,0.0
33510,1.2,0.0,16.1,0.0,CAF,0.6,0.0,0.0
33511,1.0,0.0,2.8,6.6,FaCAFSFd,2.6,0.30000000000000004,2.6
33512,0.0,0.0,4.0,9.3,FaCF,4.6,0.0,0.0
33513,0.1,4.6,9.2,0.0,CADFFd,6.6,3.4,0.0
33514,1.4,0.7,21.8,0.0,ADF,0.0,0.0,0.0
33515,2.6,0.7000000000000001,20.6,0.0,ADF,0.0,0.0,0.0
33516,0.0,9.0,3.1,1.5,FaCDFFd,5.4,2.9,0.0
33517,0.0,7.8,5.2,0.5,FaCDFFd,6.6,1.8,0.0
33518,0.0,5.3,8.6,1.2,FaCDFFd,3.0,3.8000000000000003,0.0
33519,0.0,10.2,5.6,0.0,CDFFd,3.8,2.3,0.0
33520,6.0,5.3,4.1,0.6,FaCADFFd,1.8,0.1,0.0
33521,1.7,5.7,5.2,1.9000000000000001,FaCADFSFd,2.4,0.6,2.4
33522,1.4,11.6,17.3,2.7,FaCADFSFd,9.5,2.2,1.4000000000000001
33523,1.2,2.9,9.5,3.2,FaCADFFd,4.2,0.9,0.0
33524,0.0,2.1999999999999997,6.9,2.8,FaCDFSFd,3.8,3.5,2.7
33525,0.7000000000000001,5.4,5.0,2.7,FaCADFSFd,3.7,1.2000000000000002,3.2
33526,0.1,2.2,4.300000000000001,3.6,FaCADFSFd,6.2,4.7,0.7999999999999999
33527,2.2,2.1,5.8,1.7,FaCADFFd,9.1,1.0,0.0
33528,0.6,2.1,8.7,2.1,FaCADFFd,3.2,1.2000000000000002,0.0
33529,0.1,2.4,7.4,1.2000000000000002,FaCADFFd,5.8,1.0,0.0
33530,1.6,2.6,6.0,1.8,FaCADFSFd,5.5,1.9000000000000001,2.5
33531,1.6,4.2,5.7,1.3,FaCADFSFd,5.7,2.7,0.7
33532,0.0,7.3,5.4,0.0,CDFSFd,1.0,4.7,1.5
33533,2.9000000000000004,1.4,5.5,6.1,FaADF,0.0,0.0,0.0
33534,6.6,1.1,6.9,5.4,FaCADF,3.9,0.0,0.0
33535,9.200000000000001,0.8999999999999999,12.2,1.6,FaADF,0.0,0.0,0.0
33536,4.9,0.0,7.6,7.4,FaAF,0.0,0.0,0.0
33537,9.9,0.0,6.5,1.5,FaAF,0.0,0.0,0.0
33538,0.2,1.1,18.6,0.0,ADF,0.0,0.0,0.0
33539,7.800000000000001,3.8,1.7,4.9,FaCADFFd,0.8,0.9,0.0
33540,3.1,7.6,3.5,5.4,FaCADFFd,1.4,0.9,0.0
33541,5.7,4.5,3.6,4.3,FaCADFFd,1.7,2.1,0.0
